player_id,season,type
2507,1904,Second Team All-League
1954,1904,Semifinals MVP
2694,1904,Semifinals MVP
2745,1904,Sixth Man of the Year
2826,1904,Slam Dunk Contest Winner
2264,1904,Third Team All-Defensive
2588,1904,Third Team All-Defensive
2694,1904,Third Team All-Defensive
2702,1904,Third Team All-Defensive
2780,1904,Third Team All-Defensive
2082,1904,Third Team All-League
2274,1904,Third Team All-League
2364,1904,Third Team All-League
2504,1904,Third Team All-League
2702,1904,Third Team All-League
2087,1904,Three-Point Contest Winner
1529,1904,Won Championship
1826,1904,Won Championship
1954,1904,Won Championship
2037,1904,Won Championship
2122,1904,Won Championship
2215,1904,Won Championship
2301,1904,Won Championship
2473,1904,Won Championship
2533,1904,Won Championship
2597,1904,Won Championship
2607,1904,Won Championship
2670,1904,Won Championship
2687,1904,Won Championship
2755,1904,Won Championship
2844,1904,Won Championship
2853,1905,All-Rookie Team
2874,1905,All-Rookie Team
2895,1905,All-Rookie Team
2908,1905,All-Rookie Team
2909,1905,All-Rookie Team
1940,1905,All-Star
1954,1905,All-Star
2087,1905,All-Star
2255,1905,All-Star
2259,1905,All-Star
2262,1905,All-Star
2264,1905,All-Star
2274,1905,All-Star
2298,1905,All-Star
2361,1905,All-Star
2397,1905,All-Star
2414,1905,All-Star
2458,1905,All-Star
2504,1905,All-Star
2507,1905,All-Star
2515,1905,All-Star
2524,1905,All-Star
2532,1905,All-Star
2646,1905,All-Star
2649,1905,All-Star
2686,1905,All-Star
2688,1905,All-Star
2702,1905,All-Star
2761,1905,All-Star
2780,1905,All-Star
2830,1905,All-Star
2361,1905,All-Star MVP
2686,1905,Defensive Player of the Year
2458,1905,Finals MVP
2373,1905,First Team All-Defensive
2524,1905,First Team All-Defensive
2646,1905,First Team All-Defensive
2686,1905,First Team All-Defensive
2780,1905,First Team All-Defensive
2087,1905,First Team All-League
2361,1905,First Team All-League
2504,1905,First Team All-League
2524,1905,First Team All-League
2780,1905,First Team All-League
1529,1905,Inducted into the Hall of Fame
1768,1905,Inducted into the Hall of Fame
1835,1905,Inducted into the Hall of Fame
1854,1905,Inducted into the Hall of Fame
2458,1905,League Assists Leader
2361,1905,League Blocks Leader
2264,1905,League Rebounding Leader
2780,1905,League Scoring Leader
2780,1905,League Steals Leader
2592,1905,Most Improved Player
2780,1905,Most Valuable Player
2908,1905,Rookie of the Year
2241,1905,Second Team All-Defensive
2264,1905,Second Team All-Defensive
2274,1905,Second Team All-Defensive
2361,1905,Second Team All-Defensive
2504,1905,Second Team All-Defensive
2414,1905,Second Team All-League
2458,1905,Second Team All-League
2532,1905,Second Team All-League
2646,1905,Second Team All-League
2686,1905,Second Team All-League
2241,1905,Semifinals MVP
2458,1905,Semifinals MVP
1963,1905,Sixth Man of the Year
2430,1905,Slam Dunk Contest Winner
2389,1905,Third Team All-Defensive
2394,1905,Third Team All-Defensive
2540,1905,Third Team All-Defensive
2588,1905,Third Team All-Defensive
2702,1905,Third Team All-Defensive
1954,1905,Third Team All-League
2264,1905,Third Team All-League
2274,1905,Third Team All-League
2298,1905,Third Team All-League
2688,1905,Third Team All-League
2037,1905,Three-Point Contest Winner
2211,1905,Won Championship
2241,1905,Won Championship
2256,1905,Won Championship
2302,1905,Won Championship
2373,1905,Won Championship
2389,1905,Won Championship
2401,1905,Won Championship
2505,1905,Won Championship
2623,1905,Won Championship
2624,1905,Won Championship
2658,1905,Won Championship
2679,1905,Won Championship
2825,1905,Won Championship
2842,1905,Won Championship
2927,1906,All-Rookie Team
2958,1906,All-Rookie Team
2978,1906,All-Rookie Team
2980,1906,All-Rookie Team
2987,1906,All-Rookie Team
1954,1906,All-Star
2087,1906,All-Star
2259,1906,All-Star
2262,1906,All-Star
2264,1906,All-Star
2274,1906,All-Star
2298,1906,All-Star
2361,1906,All-Star
2386,1906,All-Star
2414,1906,All-Star
2442,1906,All-Star
2446,1906,All-Star
2458,1906,All-Star
2504,1906,All-Star
2524,1906,All-Star
2532,1906,All-Star
2588,1906,All-Star
2592,1906,All-Star
2624,1906,All-Star
2641,1906,All-Star
2646,1906,All-Star
2686,1906,All-Star
2688,1906,All-Star
2702,1906,All-Star
2755,1906,All-Star
2780,1906,All-Star
2830,1906,All-Star
2361,1906,All-Star MVP
2646,1906,Defensive Player of the Year
2414,1906,Finals MVP
2361,1906,First Team All-Defensive
2588,1906,First Team All-Defensive
2646,1906,First Team All-Defensive
2686,1906,First Team All-Defensive
2780,1906,First Team All-Defensive
2361,1906,First Team All-League
2414,1906,First Team All-League
2504,1906,First Team All-League
2646,1906,First Team All-League
2780,1906,First Team All-League
2458,1906,League Assists Leader
2686,1906,League Blocks Leader
2264,1906,League Rebounding Leader
2504,1906,League Scoring Leader
2588,1906,League Steals Leader
2847,1906,Most Improved Player
2780,1906,Most Valuable Player
2958,1906,Rookie of the Year
2394,1906,Second Team All-Defensive
2435,1906,Second Team All-Defensive
2524,1906,Second Team All-Defensive
2641,1906,Second Team All-Defensive
2764,1906,Second Team All-Defensive
2087,1906,Second Team All-League
2442,1906,Second Team All-League
2524,1906,Second Team All-League
2532,1906,Second Team All-League
2588,1906,Second Team All-League
2442,1906,Semifinals MVP
2686,1906,Semifinals MVP
2066,1906,Sixth Man of the Year
2430,1906,Slam Dunk Contest Winner
2442,1906,Third Team All-Defensive
2458,1906,Third Team All-Defensive
2507,1906,Third Team All-Defensive
2532,1906,Third Team All-Defensive
2820,1906,Third Team All-Defensive
1954,1906,Third Team All-League
2264,1906,Third Team All-League
2458,1906,Third Team All-League
2686,1906,Third Team All-League
2688,1906,Third Team All-League
2087,1906,Three-Point Contest Winner
1875,1906,Won Championship
2084,1906,Won Championship
2177,1906,Won Championship
2281,1906,Won Championship
2414,1906,Won Championship
2601,1906,Won Championship
2621,1906,Won Championship
2686,1906,Won Championship
2762,1906,Won Championship
2786,1906,Won Championship
2820,1906,Won Championship
2838,1906,Won Championship
2923,1906,Won Championship
3026,1907,All-Rookie Team
3033,1907,All-Rookie Team
3041,1907,All-Rookie Team
3047,1907,All-Rookie Team
3054,1907,All-Rookie Team
2087,1907,All-Star
2264,1907,All-Star
2274,1907,All-Star
2361,1907,All-Star
2414,1907,All-Star
2442,1907,All-Star
2458,1907,All-Star
2504,1907,All-Star
2507,1907,All-Star
2515,1907,All-Star
2524,1907,All-Star
2532,1907,All-Star
2588,1907,All-Star
2624,1907,All-Star
2646,1907,All-Star
2649,1907,All-Star
2686,1907,All-Star
2688,1907,All-Star
2702,1907,All-Star
2753,1907,All-Star
2755,1907,All-Star
2764,1907,All-Star
2780,1907,All-Star
2874,1907,All-Star
2646,1907,All-Star MVP
2646,1907,Defensive Player of the Year
2780,1907,Finals MVP
2361,1907,First Team All-Defensive
2646,1907,First Team All-Defensive
2686,1907,First Team All-Defensive
2702,1907,First Team All-Defensive
2780,1907,First Team All-Defensive
2361,1907,First Team All-League
2442,1907,First Team All-League
2532,1907,First Team All-League
2646,1907,First Team All-League
2780,1907,First Team All-League
1756,1907,Inducted into the Hall of Fame
1770,1907,Inducted into the Hall of Fame
1836,1907,Inducted into the Hall of Fame
1852,1907,Inducted into the Hall of Fame
1982,1907,Inducted into the Hall of Fame
2458,1907,League Assists Leader
3026,1907,League Blocks Leader
2264,1907,League Rebounding Leader
2780,1907,League Scoring Leader
2588,1907,League Steals Leader
2796,1907,Most Improved Player
2780,1907,Most Valuable Player
3026,1907,Rookie of the Year
2274,1907,Second Team All-Defensive
2515,1907,Second Team All-Defensive
2753,1907,Second Team All-Defensive
2764,1907,Second Team All-Defensive
2847,1907,Second Team All-Defensive
2087,1907,Second Team All-League
2414,1907,Second Team All-League
2458,1907,Second Team All-League
2504,1907,Second Team All-League
2686,1907,Second Team All-League
2442,1907,Semifinals MVP
2780,1907,Semifinals MVP
2262,1907,Sixth Man of the Year
2962,1907,Slam Dunk Contest Winner
2442,1907,Third Team All-Defensive
2504,1907,Third Team All-Defensive
2532,1907,Third Team All-Defensive
2688,1907,Third Team All-Defensive
2820,1907,Third Team All-Defensive
2274,1907,Third Team All-League
2688,1907,Third Team All-League
2702,1907,Third Team All-League
2753,1907,Third Team All-League
2755,1907,Third Team All-League
2834,1907,Three-Point Contest Winner
2292,1907,Won Championship
2319,1907,Won Championship
2421,1907,Won Championship
2641,1907,Won Championship
2662,1907,Won Championship
2671,1907,Won Championship
2710,1907,Won Championship
2764,1907,Won Championship
2780,1907,Won Championship
2806,1907,Won Championship
2843,1907,Won Championship
2872,1907,Won Championship
2963,1907,Won Championship
2993,1907,Won Championship
3022,1907,Won Championship
3099,1908,All-Rookie Team
3110,1908,All-Rookie Team
3112,1908,All-Rookie Team
3117,1908,All-Rookie Team
3122,1908,All-Rookie Team
2264,1908,All-Star
2361,1908,All-Star
2414,1908,All-Star
2425,1908,All-Star
2442,1908,All-Star
2458,1908,All-Star
2504,1908,All-Star
2515,1908,All-Star
2524,1908,All-Star
2532,1908,All-Star
2588,1908,All-Star
2646,1908,All-Star
2649,1908,All-Star
2686,1908,All-Star
2702,1908,All-Star
2753,1908,All-Star
2755,1908,All-Star
2780,1908,All-Star
2782,1908,All-Star
2788,1908,All-Star
2834,1908,All-Star
2847,1908,All-Star
2874,1908,All-Star
2927,1908,All-Star
2970,1908,All-Star
3041,1908,All-Star
2532,1908,All-Star MVP
2646,1908,Defensive Player of the Year
2755,1908,Finals MVP
2361,1908,First Team All-Defensive
2646,1908,First Team All-Defensive
2686,1908,First Team All-Defensive
2702,1908,First Team All-Defensive
2820,1908,First Team All-Defensive
2361,1908,First Team All-League
2532,1908,First Team All-League
2646,1908,First Team All-League
2686,1908,First Team All-League
2780,1908,First Team All-League
1874,1908,Inducted into the Hall of Fame
2066,1908,Inducted into the Hall of Fame
2458,1908,League Assists Leader
2927,1908,League Blocks Leader
2515,1908,League Rebounding Leader
2646,1908,League Scoring Leader
2646,1908,League Steals Leader
2970,1908,Most Improved Player
2646,1908,Most Valuable Player
3099,1908,Rookie of the Year
2515,1908,Second Team All-Defensive
2532,1908,Second Team All-Defensive
2588,1908,Second Team All-Defensive
2780,1908,Second Team All-Defensive
2847,1908,Second Team All-Defensive
2087,1908,Second Team All-League
2414,1908,Second Team All-League
2442,1908,Second Team All-League
2458,1908,Second Team All-League
2847,1908,Second Team All-League
2458,1908,Semifinals MVP
2646,1908,Semifinals MVP
2902,1908,Sixth Man of the Year
2646,1908,Slam Dunk Contest Winner
2274,1908,Third Team All-Defensive
2504,1908,Third Team All-Defensive
2528,1908,Third Team All-Defensive
2591,1908,Third Team All-Defensive
3026,1908,Third Team All-Defensive
2504,1908,Third Team All-League
2588,1908,Third Team All-League
2702,1908,Third Team All-League
2755,1908,Third Team All-League
2834,1908,Third Team All-League
2834,1908,Three-Point Contest Winner
1954,1908,Won Championship
2037,1908,Won Championship
2177,1908,Won Championship
2301,1908,Won Championship
2458,1908,Won Championship
2597,1908,Won Championship
2607,1908,Won Championship
2755,1908,Won Championship
2844,1908,Won Championship
2957,1908,Won Championship
3018,1908,Won Championship
3053,1908,Won Championship
3063,1908,Won Championship
3103,1908,Won Championship
3110,1908,Won Championship
3172,1909,All-Rookie Team
3182,1909,All-Rookie Team
3187,1909,All-Rookie Team
3192,1909,All-Rookie Team
3194,1909,All-Rookie Team
2087,1909,All-Star
2264,1909,All-Star
2361,1909,All-Star
2442,1909,All-Star
2458,1909,All-Star
2524,1909,All-Star
2532,1909,All-Star
2588,1909,All-Star
2646,1909,All-Star
2666,1909,All-Star
2671,1909,All-Star
2686,1909,All-Star
2747,1909,All-Star
2755,1909,All-Star
2780,1909,All-Star
2782,1909,All-Star
2844,1909,All-Star
2847,1909,All-Star
2888,1909,All-Star
2898,1909,All-Star
2924,1909,All-Star
2970,1909,All-Star
3041,1909,All-Star
3099,1909,All-Star
2780,1909,All-Star MVP
2780,1909,Defensive Player of the Year
2780,1909,Finals MVP
2361,1909,First Team All-Defensive
2515,1909,First Team All-Defensive
2646,1909,First Team All-Defensive
2780,1909,First Team All-Defensive
2898,1909,First Team All-Defensive
2361,1909,First Team All-League
2532,1909,First Team All-League
2646,1909,First Team All-League
2755,1909,First Team All-League
2780,1909,First Team All-League
1875,1909,Inducted into the Hall of Fame
1940,1909,Inducted into the Hall of Fame
1963,1909,Inducted into the Hall of Fame
2028,1909,Inducted into the Hall of Fame
2458,1909,League Assists Leader
2927,1909,League Blocks Leader
2264,1909,League Rebounding Leader
2780,1909,League Scoring Leader
2646,1909,League Steals Leader
2892,1909,Most Improved Player
2780,1909,Most Valuable Player
3172,1909,Rookie of the Year
2588,1909,Second Team All-Defensive
2755,1909,Second Team All-Defensive
2847,1909,Second Team All-Defensive
3026,1909,Second Team All-Defensive
3099,1909,Second Team All-Defensive
2442,1909,Second Team All-League
2458,1909,Second Team All-League
2588,1909,Second Team All-League
2844,1909,Second Team All-League
2898,1909,Second Team All-League
2532,1909,Semifinals MVP
2780,1909,Semifinals MVP
2377,1909,Sixth Man of the Year
2755,1909,Slam Dunk Contest Winner
2532,1909,Third Team All-Defensive
2591,1909,Third Team All-Defensive
2782,1909,Third Team All-Defensive
2888,1909,Third Team All-Defensive
2897,1909,Third Team All-Defensive
2671,1909,Third Team All-League
2747,1909,Third Team All-League
2847,1909,Third Team All-League
2897,1909,Third Team All-League
2924,1909,Third Team All-League
2782,1909,Three-Point Contest Winner
2319,1909,Won Championship
2641,1909,Won Championship
2662,1909,Won Championship
2671,1909,Won Championship
2710,1909,Won Championship
2764,1909,Won Championship
2780,1909,Won Championship
2806,1909,Won Championship
2979,1909,Won Championship
2993,1909,Won Championship
3065,1909,Won Championship
3091,1909,Won Championship
3139,1909,Won Championship
3198,1909,Won Championship
3212,1910,All-Rookie Team
3246,1910,All-Rookie Team
3259,1910,All-Rookie Team
3262,1910,All-Rookie Team
3263,1910,All-Rookie Team
2264,1910,All-Star
2361,1910,All-Star
2414,1910,All-Star
2458,1910,All-Star
2532,1910,All-Star
2588,1910,All-Star
2646,1910,All-Star
2686,1910,All-Star
2747,1910,All-Star
2755,1910,All-Star
2780,1910,All-Star
2788,1910,All-Star
2834,1910,All-Star
2892,1910,All-Star
2897,1910,All-Star
2898,1910,All-Star
2924,1910,All-Star
2927,1910,All-Star
2978,1910,All-Star
3026,1910,All-Star
3041,1910,All-Star
3099,1910,All-Star
3116,1910,All-Star
3122,1910,All-Star
2646,1910,All-Star MVP
2646,1910,Defensive Player of the Year
2588,1910,Finals MVP
2588,1910,First Team All-Defensive
2646,1910,First Team All-Defensive
2780,1910,First Team All-Defensive
2851,1910,First Team All-Defensive
2898,1910,First Team All-Defensive
2361,1910,First Team All-League
2646,1910,First Team All-League
2755,1910,First Team All-League
2780,1910,First Team All-League
2924,1910,First Team All-League
1830,1910,Inducted into the Hall of Fame
1954,1910,Inducted into the Hall of Fame
2458,1910,League Assists Leader
2927,1910,League Blocks Leader
2897,1910,League Rebounding Leader
2780,1910,League Scoring Leader
2646,1910,League Steals Leader
2957,1910,Most Improved Player
2780,1910,Most Valuable Player
3263,1910,Rookie of the Year
2755,1910,Second Team All-Defensive
2927,1910,Second Team All-Defensive
2935,1910,Second Team All-Defensive
2978,1910,Second Team All-Defensive
3026,1910,Second Team All-Defensive
2414,1910,Second Team All-League
2532,1910,Second Team All-League
2588,1910,Second Team All-League
2898,1910,Second Team All-League
3122,1910,Second Team All-League
2588,1910,Semifinals MVP
2780,1910,Semifinals MVP
2592,1910,Sixth Man of the Year
2755,1910,Slam Dunk Contest Winner
2686,1910,Third Team All-Defensive
2702,1910,Third Team All-Defensive
2782,1910,Third Team All-Defensive
3099,1910,Third Team All-Defensive
3122,1910,Third Team All-Defensive
2686,1910,Third Team All-League
2897,1910,Third Team All-League
3026,1910,Third Team All-League
3041,1910,Third Team All-League
3099,1910,Third Team All-League
3172,1910,Three-Point Contest Winner
2255,1910,Won Championship
2300,1910,Won Championship
2588,1910,Won Championship
2782,1910,Won Championship
2801,1910,Won Championship
2826,1910,Won Championship
2851,1910,Won Championship
2854,1910,Won Championship
2876,1910,Won Championship
2935,1910,Won Championship
2954,1910,Won Championship
